,Id,Name,AdmArea,District,Address,HelpPhone,Latitude,Longitude,NameSummer,понедельник,вторник,среда,четверг,пятница,суббота,воскресенье,Type
84,85,Бассейн плавательный Московской академии фигурного катания на коньках,Северо-Восточный административный округ,район Южное Медведково,"Заповедная улица, дом 1",(499) 790-30-77,55.866869636,37.632458605,бассейн плавательный 25-метровый крытый,07:00-22:45,07:00-22:45,07:00-22:45,07:00-22:45,07:00-22:45,07:00-22:45,07:00-22:45,pool_close
85,86,Фитнес-клуб «Аматус Фемили Фитнес»,Северо-Восточный административный округ,Останкинский район,"улица Академика Королёва, дом 13, строение 5",(495) 001-00-00,55.820201161,37.617899941,бассейн плавательный 25-метровый крытый,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00,06:00-00:00,pool_close
86,87,Физкультурно-оздоровительный комплекс с бассейном «Радужный»,Западный административный округ,район Ново-Переделкино,"Чоботовская улица, дом 4",(495) 733-22-77,55.645364981,37.353922869,бассейн плавательный площадью более 60 кв.м крытый,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,pool_close
87,88,Спортивный комплекс «Дельфин» (плавательный бассейн),Юго-Восточный административный округ,район Некрасовка,"2-я Вольская улица, дом 16, корпус 3",(495) 706-75-45,55.685508291,37.9236495,бассейн плавательный крытый,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,pool_close
88,89,Физкультурно-оздоровительный комплекс с бассейном Школы циркового искусства им. Ю.В. Никулина,Юго-Восточный административный округ,район Кузьминки,"Волгоградский проспект, дом 169, корпус 2, строение 2",(495) 919-29-31,55.704220313,37.790462367,бассейн плавательный площадью более 60 кв.м крытый,закрыто,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,10:00-20:00,10:00-21:00,pool_close
89,90,Фитнес-клуб «СССР» Нагатинская,Южный административный округ,район Нагатино-Садовники,"Хлебозаводский проезд, дом 7, строение 10",(495) 120-31-46,55.670505,37.633965,бассейн плавательный 25-метровый крытый,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,круглосуточно,pool_close
90,91,Фитнес-клуб «Ве Джим» Митинская,Северо-Западный административный округ,район Митино,"Митинская улица, дом 19",(495) 122-20-30,55.842280299,37.373704413,бассейн плавательный 25-метровый крытый,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,09:00-22:00,09:00-22:00,pool_close
91,92,Фитнес-клуб «Ворлд класс лайт» Митино,Северо-Западный административный округ,район Митино,"Пятницкое шоссе, дом 29, корпус 5",(495) 786-30-00,55.850819103,37.359359249,бассейн плавательный 25-метровый крытый,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,09:00-00:00,09:00-00:00,pool_close
92,93,Дворец спорта «Янтарь»,Северо-Западный административный округ,район Строгино,"улица Маршала Катукова, дом 22",(499) 252-98-08,55.804075842,37.411548623,бассейн плавательный крытый,06:30-23:00,06:30-23:00,06:30-23:00,06:30-23:00,06:30-23:00,06:30-23:00,06:30-23:00,pool_close
93,94,Фитнес клуб «Акваферст»,Южный административный округ,Даниловский район,"3-й Павловский переулок, дом 1, строение 1",(499) 686-17-86,55.719188492,37.630486793,бассейн плавательный 25-метровый крытый,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,07:00-00:00,09:00-22:00,09:00-22:00,pool_close
94,95,Спортивный комплекс «Дегунино»,Северный административный округ,район Восточное Дегунино,"Керамический проезд, дом 61, корпус 3",(495) 483-17-30,55.885447626,37.565660233,"бассейн плавательный площадью более 60 кв.м крытый, «Малая чаша»",07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,pool_close
95,96,Фитнес-клуб «ФитОстров»,Северный административный округ,Бескудниковский район,"Дмитровское шоссе, дом 60А",(931) 009-67-62,55.852686043,37.568635194,бассейн плавательный площадью более 60 кв.м крытый,04:00-02:00,04:00-02:00,04:00-02:00,04:00-02:00,04:00-02:00,04:00-02:00,04:00-02:00,pool_close
96,97,Центр спорта «Московский»,Новомосковский административный округ,поселение Московский,"город Московский, 1-й микрорайон, дом 39Б",(495) 841-08-70,55.598288646,37.351075249,"бассейн плавательный 25-метровый крытый, «Московский»",07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,pool_close
